"stat_id","temple_id","device_id","stats_start_time","monitored_variable","stats_cycle","feature_key","feature_value","standby_field01","created_at"
274,"045","201A","2021-01-12 09:00:00","湿度","hour","均值","23.00","","2025-10-14 13:43:01"
275,"045","201A","2021-01-12 10:00:00","湿度","hour","均值","22.97","","2025-10-14 13:43:01"
276,"045","201A","2021-01-12 11:00:00","湿度","hour","均值","21.70","","2025-10-14 13:43:01"
277,"045","201A","2021-01-12 12:00:00","湿度","hour","均值","21.00","","2025-10-14 13:43:01"
278,"045","201A","2021-01-12 13:00:00","湿度","hour","均值","20.22","","2025-10-14 13:43:01"
279,"045","201A","2021-01-12 14:00:00","湿度","hour","均值","22.33","","2025-10-14 13:43:01"
280,"045","201A","2021-01-12 15:00:00","湿度","hour","均值","20.70","","2025-10-14 13:43:01"
281,"045","201A","2021-01-12 16:00:00","湿度","hour","均值","20.00","","2025-10-14 13:43:01"
282,"045","201A","2021-01-12 17:00:00","湿度","hour","均值","19.78","","2025-10-14 13:43:01"
283,"045","201A","2021-01-12 18:00:00","湿度","hour","均值","19.93","","2025-10-14 13:43:01"
284,"045","201A","2021-01-12 19:00:00","湿度","hour","均值","19.02","","2025-10-14 13:43:01"
285,"045","201A","2021-01-12 20:00:00","湿度","hour","均值","18.47","","2025-10-14 13:43:01"
286,"045","201A","2021-01-12 21:00:00","湿度","hour","均值","18.00","","2025-10-14 13:43:01"
287,"045","201A","2021-01-12 22:00:00","湿度","hour","均值","18.00","","2025-10-14 13:43:01"
288,"045","201A","2021-01-12 23:00:00","湿度","hour","均值","18.00","","2025-10-14 13:43:01"
289,"045","201A","2021-01-13 00:00:00","湿度","hour","均值","18.00","","2025-10-14 13:43:01"
290,"045","201A","2021-01-13 01:00:00","湿度","hour","均值","17.53","","2025-10-14 13:43:01"
291,"045","201A","2021-01-13 02:00:00","湿度","hour","均值","17.58","","2025-10-14 13:43:01"
292,"045","201A","2021-01-13 03:00:00","湿度","hour","均值","17.00","","2025-10-14 13:43:01"
293,"045","201A","2021-01-13 04:00:00","湿度","hour","均值","17.00","","2025-10-14 13:43:01"
294,"045","201A","2021-01-13 05:00:00","湿度","hour","均值","17.42","","2025-10-14 13:43:01"
295,"045","201A","2021-01-13 06:00:00","湿度","hour","均值","17.75","","2025-10-14 13:43:01"
296,"045","201A","2021-01-13 07:00:00","湿度","hour","均值","17.00","","2025-10-14 13:43:01"
297,"045","201A","2021-01-13 08:00:00","湿度","hour","均值","16.75","","2025-10-14 13:43:01"
298,"045","201A","2021-01-13 09:00:00","湿度","hour","均值","17.70","","2025-10-14 13:43:01"
299,"045","201A","2021-01-13 10:00:00","湿度","hour","均值","18.12","","2025-10-14 13:43:01"
300,"045","201A","2021-01-13 11:00:00","湿度","hour","均值","18.07","","2025-10-14 13:43:01"
301,"045","201A","2021-01-13 12:00:00","湿度","hour","均值","18.00","","2025-10-14 13:43:01"
302,"045","201A","2021-01-13 13:00:00","湿度","hour","均值","17.65","","2025-10-14 13:43:01"
303,"045","201A","2021-01-13 14:00:00","湿度","hour","均值","17.00","","2025-10-14 13:43:01"
304,"045","201A","2021-01-13 15:00:00","湿度","hour","均值","16.67","","2025-10-14 13:43:01"
305,"045","201A","2021-01-13 16:00:00","湿度","hour","均值","15.93","","2025-10-14 13:43:01"
306,"045","201A","2021-01-13 17:00:00","湿度","hour","均值","16.00","","2025-10-14 13:43:01"
307,"045","201A","2021-01-13 18:00:00","湿度","hour","均值","16.68","","2025-10-14 13:43:01"
308,"045","201A","2021-01-13 19:00:00","湿度","hour","均值","16.17","","2025-10-14 13:43:01"
309,"045","201A","2021-01-13 20:00:00","湿度","hour","均值","16.00","","2025-10-14 13:43:01"
310,"045","201A","2021-01-13 21:00:00","湿度","hour","均值","15.35","","2025-10-14 13:43:01"
311,"045","201A","2021-01-13 22:00:00","湿度","hour","均值","15.05","","2025-10-14 13:43:01"
312,"045","201A","2021-01-13 23:00:00","湿度","hour","均值","16.12","","2025-10-14 13:43:01"
313,"045","201A","2021-01-14 00:00:00","湿度","hour","均值","16.93","","2025-10-14 13:43:01"
314,"045","201A","2021-01-14 01:00:00","湿度","hour","均值","17.00","","2025-10-14 13:43:01"
315,"045","201A","2021-01-14 02:00:00","湿度","hour","均值","17.00","","2025-10-14 13:43:01"
316,"045","201A","2021-01-14 03:00:00","湿度","hour","均值","17.00","","2025-10-14 13:43:01"
317,"045","201A","2021-01-14 04:00:00","湿度","hour","均值","17.12","","2025-10-14 13:43:01"
318,"045","201A","2021-01-14 05:00:00","湿度","hour","均值","18.40","","2025-10-14 13:43:01"
319,"045","201A","2021-01-14 06:00:00","湿度","hour","均值","19.43","","2025-10-14 13:43:01"
320,"045","201A","2021-01-14 07:00:00","湿度","hour","均值","19.28","","2025-10-14 13:43:01"
321,"045","201A","2021-01-14 08:00:00","湿度","hour","均值","18.70","","2025-10-14 13:43:01"
322,"045","201A","2021-01-14 09:00:00","湿度","hour","均值","18.67","","2025-10-14 13:43:01"
323,"045","201A","2021-01-14 10:00:00","湿度","hour","均值","19.18","","2025-10-14 13:43:01"
324,"045","201A","2021-01-14 11:00:00","湿度","hour","均值","20.60","","2025-10-14 13:43:01"
325,"045","201A","2021-01-14 12:00:00","湿度","hour","均值","21.00","","2025-10-14 13:43:01"
326,"045","201A","2021-01-14 13:00:00","湿度","hour","均值","21.00","","2025-10-14 13:43:01"
327,"045","201A","2021-01-14 14:00:00","湿度","hour","均值","21.00","","2025-10-14 13:43:01"
328,"045","201A","2021-01-14 15:00:00","湿度","hour","均值","21.23","","2025-10-14 13:43:01"
329,"045","201A","2021-01-14 16:00:00","湿度","hour","均值","22.00","","2025-10-14 13:43:01"
330,"045","201A","2021-01-14 17:00:00","湿度","hour","均值","22.92","","2025-10-14 13:43:01"
331,"045","201A","2021-01-14 18:00:00","湿度","hour","均值","23.25","","2025-10-14 13:43:01"
332,"045","201A","2021-01-14 19:00:00","湿度","hour","均值","23.30","","2025-10-14 13:43:01"
333,"045","201A","2021-01-14 20:00:00","湿度","hour","均值","23.00","","2025-10-14 13:43:01"
334,"045","201A","2021-01-14 21:00:00","湿度","hour","均值","22.77","","2025-10-14 13:43:01"
335,"045","201A","2021-01-14 22:00:00","湿度","hour","均值","22.00","","2025-10-14 13:43:01"
336,"045","201A","2021-01-14 23:00:00","湿度","hour","均值","22.00","","2025-10-14 13:43:01"
337,"045","201A","2021-01-15 00:00:00","湿度","hour","均值","21.43","","2025-10-14 13:43:01"
338,"045","201A","2021-01-15 01:00:00","湿度","hour","均值","21.52","","2025-10-14 13:43:01"
339,"045","201A","2021-01-15 02:00:00","湿度","hour","均值","22.00","","2025-10-14 13:43:01"
340,"045","201A","2021-01-15 03:00:00","湿度","hour","均值","21.45","","2025-10-14 13:43:01"
341,"045","201A","2021-01-15 04:00:00","湿度","hour","均值","22.00","","2025-10-14 13:43:01"
342,"045","201A","2021-01-15 05:00:00","湿度","hour","均值","22.00","","2025-10-14 13:43:01"
343,"045","201A","2021-01-15 06:00:00","湿度","hour","均值","22.00","","2025-10-14 13:43:01"
344,"045","201A","2021-01-15 07:00:00","湿度","hour","均值","22.18","","2025-10-14 13:43:01"
345,"045","201A","2021-01-15 08:00:00","湿度","hour","均值","22.28","","2025-10-14 13:43:01"
346,"045","201A","2021-01-15 09:00:00","湿度","hour","均值","22.00","","2025-10-14 13:43:01"
347,"045","201A","2021-01-15 10:00:00","湿度","hour","均值","24.18","","2025-10-14 13:43:01"
348,"045","201A","2021-01-15 11:00:00","湿度","hour","均值","24.28","","2025-10-14 13:43:01"
349,"045","201A","2021-01-15 12:00:00","湿度","hour","均值","23.00","","2025-10-14 13:43:01"
350,"045","201A","2021-01-15 13:00:00","湿度","hour","均值","23.00","","2025-10-14 13:43:01"
351,"045","201A","2021-01-15 14:00:00","湿度","hour","均值","23.00","","2025-10-14 13:43:01"
352,"045","201A","2021-01-15 15:00:00","湿度","hour","均值","23.07","","2025-10-14 13:43:01"
353,"045","201A","2021-01-15 16:00:00","湿度","hour","均值","22.10","","2025-10-14 13:43:01"
354,"045","201A","2021-01-15 17:00:00","湿度","hour","均值","20.68","","2025-10-14 13:43:01"
355,"045","201A","2021-01-15 18:00:00","湿度","hour","均值","20.03","","2025-10-14 13:43:01"
356,"045","201A","2021-01-15 19:00:00","湿度","hour","均值","20.00","","2025-10-14 13:43:01"
357,"045","201A","2021-01-15 20:00:00","湿度","hour","均值","20.00","","2025-10-14 13:43:01"
358,"045","201A","2021-01-15 21:00:00","湿度","hour","均值","20.50","","2025-10-14 13:43:01"
359,"045","201A","2021-01-15 22:00:00","湿度","hour","均值","22.00","","2025-10-14 13:43:01"
360,"045","201A","2021-01-15 23:00:00","湿度","hour","均值","20.97","","2025-10-14 13:43:01"
361,"045","201A","2021-01-16 00:00:00","湿度","hour","均值","20.13","","2025-10-14 13:43:01"
362,"045","201A","2021-01-16 01:00:00","湿度","hour","均值","21.10","","2025-10-14 13:43:01"
363,"045","201A","2021-01-16 02:00:00","湿度","hour","均值","21.02","","2025-10-14 13:43:01"
364,"045","201A","2021-01-16 03:00:00","湿度","hour","均值","23.65","","2025-10-14 13:43:01"
365,"045","201A","2021-01-16 04:00:00","湿度","hour","均值","25.92","","2025-10-14 13:43:01"
366,"045","201A","2021-01-16 05:00:00","湿度","hour","均值","27.13","","2025-10-14 13:43:01"
367,"045","201A","2021-01-16 06:00:00","湿度","hour","均值","27.72","","2025-10-14 13:43:01"
368,"045","201A","2021-01-16 07:00:00","湿度","hour","均值","28.18","","2025-10-14 13:43:01"
369,"045","201A","2021-01-16 08:00:00","湿度","hour","均值","28.87","","2025-10-14 13:43:01"
370,"045","201A","2021-01-16 09:00:00","湿度","hour","均值","27.92","","2025-10-14 13:43:01"
371,"045","201A","2021-01-16 10:00:00","湿度","hour","均值","29.20","","2025-10-14 13:43:01"
372,"045","201A","2021-01-16 11:00:00","湿度","hour","均值","31.07","","2025-10-14 13:43:01"
373,"045","201A","2021-01-16 12:00:00","湿度","hour","均值","29.35","","2025-10-14 13:43:01"
374,"045","201A","2021-01-16 13:00:00","湿度","hour","均值","26.37","","2025-10-14 13:43:01"
375,"045","201A","2021-01-16 14:00:00","湿度","hour","均值","25.32","","2025-10-14 13:43:01"
376,"045","201A","2021-01-16 15:00:00","湿度","hour","均值","25.13","","2025-10-14 13:43:01"
377,"045","201A","2021-01-16 16:00:00","湿度","hour","均值","23.32","","2025-10-14 13:43:01"
378,"045","201A","2021-01-16 17:00:00","湿度","hour","均值","23.00","","2025-10-14 13:43:01"
379,"045","201A","2021-01-16 18:00:00","湿度","hour","均值","22.63","","2025-10-14 13:43:01"
380,"045","201A","2021-01-16 19:00:00","湿度","hour","均值","22.33","","2025-10-14 13:43:01"
381,"045","201A","2021-01-16 20:00:00","湿度","hour","均值","21.37","","2025-10-14 13:43:01"
382,"045","201A","2021-01-16 21:00:00","湿度","hour","均值","21.88","","2025-10-14 13:43:01"
383,"045","201A","2021-01-16 22:00:00","湿度","hour","均值","22.00","","2025-10-14 13:43:01"
384,"045","201A","2021-01-16 23:00:00","湿度","hour","均值","21.17","","2025-10-14 13:43:01"
385,"045","201A","2021-01-17 00:00:00","湿度","hour","均值","21.00","","2025-10-14 13:43:01"
386,"045","201A","2021-01-17 01:00:00","湿度","hour","均值","20.05","","2025-10-14 13:43:01"
387,"045","201A","2021-01-17 02:00:00","湿度","hour","均值","18.37","","2025-10-14 13:43:01"
388,"045","201A","2021-01-17 03:00:00","湿度","hour","均值","17.40","","2025-10-14 13:43:01"
389,"045","201A","2021-01-17 04:00:00","湿度","hour","均值","16.90","","2025-10-14 13:43:01"
390,"045","201A","2021-01-17 05:00:00","湿度","hour","均值","16.95","","2025-10-14 13:43:01"
391,"045","201A","2021-01-17 06:00:00","湿度","hour","均值","16.62","","2025-10-14 13:43:01"
392,"045","201A","2021-01-17 07:00:00","湿度","hour","均值","16.28","","2025-10-14 13:43:01"
393,"045","201A","2021-01-17 08:00:00","湿度","hour","均值","17.52","","2025-10-14 13:43:01"
394,"045","201A","2021-01-17 09:00:00","湿度","hour","均值","16.78","","2025-10-14 13:43:01"
395,"045","201A","2021-01-17 10:00:00","湿度","hour","均值","16.62","","2025-10-14 13:43:01"
396,"045","201A","2021-01-17 11:00:00","湿度","hour","均值","15.73","","2025-10-14 13:43:01"
397,"045","201A","2021-01-17 12:00:00","湿度","hour","均值","16.22","","2025-10-14 13:43:01"
398,"045","201A","2021-01-17 13:00:00","湿度","hour","均值","17.78","","2025-10-14 13:43:01"
399,"045","201A","2021-01-17 14:00:00","湿度","hour","均值","18.67","","2025-10-14 13:43:01"
400,"045","201A","2021-01-17 15:00:00","湿度","hour","均值","19.33","","2025-10-14 13:43:01"
401,"045","201A","2021-01-17 16:00:00","湿度","hour","均值","19.00","","2025-10-14 13:43:01"
402,"045","201A","2021-01-17 17:00:00","湿度","hour","均值","19.00","","2025-10-14 13:43:01"
403,"045","201A","2021-01-17 18:00:00","湿度","hour","均值","19.00","","2025-10-14 13:43:01"
404,"045","201A","2021-01-17 19:00:00","湿度","hour","均值","19.85","","2025-10-14 13:43:01"
405,"045","201A","2021-01-17 20:00:00","湿度","hour","均值","20.03","","2025-10-14 13:43:01"
406,"045","201A","2021-01-17 21:00:00","湿度","hour","均值","19.72","","2025-10-14 13:43:01"
407,"045","201A","2021-01-17 22:00:00","湿度","hour","均值","19.00","","2025-10-14 13:43:01"
408,"045","201A","2021-01-17 23:00:00","湿度","hour","均值","19.47","","2025-10-14 13:43:01"
409,"045","201A","2021-01-18 00:00:00","湿度","hour","均值","20.00","","2025-10-14 13:43:01"
410,"045","201A","2021-01-18 01:00:00","湿度","hour","均值","20.00","","2025-10-14 13:43:01"
411,"045","201A","2021-01-18 02:00:00","湿度","hour","均值","20.95","","2025-10-14 13:43:01"
412,"045","201A","2021-01-18 03:00:00","湿度","hour","均值","21.30","","2025-10-14 13:43:01"
413,"045","201A","2021-01-18 04:00:00","湿度","hour","均值","22.00","","2025-10-14 13:43:01"
414,"045","201A","2021-01-18 05:00:00","湿度","hour","均值","22.00","","2025-10-14 13:43:01"
415,"045","201A","2021-01-18 06:00:00","湿度","hour","均值","22.00","","2025-10-14 13:43:01"
416,"045","201A","2021-01-18 07:00:00","湿度","hour","均值","22.08","","2025-10-14 13:43:01"
417,"045","201A","2021-01-18 08:00:00","湿度","hour","均值","22.67","","2025-10-14 13:43:01"
418,"045","201A","2021-01-18 09:00:00","湿度","hour","均值","23.00","","2025-10-14 13:43:01"
419,"045","201A","2021-01-18 10:00:00","湿度","hour","均值","23.10","","2025-10-14 13:43:01"
420,"045","201A","2021-01-18 11:00:00","湿度","hour","均值","23.00","","2025-10-14 13:43:01"
421,"045","201A","2021-01-18 12:00:00","湿度","hour","均值","23.00","","2025-10-14 13:43:01"
422,"045","201A","2021-01-18 13:00:00","湿度","hour","均值","23.22","","2025-10-14 13:43:01"
423,"045","201A","2021-01-18 14:00:00","湿度","hour","均值","23.00","","2025-10-14 13:43:01"
424,"045","201A","2021-01-18 15:00:00","湿度","hour","均值","23.00","","2025-10-14 13:43:01"
425,"045","201A","2021-01-18 16:00:00","湿度","hour","均值","23.00","","2025-10-14 13:43:01"
426,"045","201A","2021-01-18 17:00:00","湿度","hour","均值","22.92","","2025-10-14 13:43:01"
427,"045","201A","2021-01-18 18:00:00","湿度","hour","均值","22.95","","2025-10-14 13:43:01"
428,"045","201A","2021-01-18 19:00:00","湿度","hour","均值","23.00","","2025-10-14 13:43:01"
429,"045","201A","2021-01-18 20:00:00","湿度","hour","均值","23.00","","2025-10-14 13:43:01"
430,"045","201A","2021-01-18 21:00:00","湿度","hour","均值","23.00","","2025-10-14 13:43:01"
431,"045","201A","2021-01-18 22:00:00","湿度","hour","均值","23.00","","2025-10-14 13:43:01"
432,"045","201A","2021-01-18 23:00:00","湿度","hour","均值","23.00","","2025-10-14 13:43:01"
433,"045","201A","2021-01-19 00:00:00","湿度","hour","均值","23.00","","2025-10-14 13:43:01"
434,"045","201A","2021-01-19 01:00:00","湿度","hour","均值","23.22","","2025-10-14 13:43:01"
435,"045","201A","2021-01-19 02:00:00","湿度","hour","均值","24.00","","2025-10-14 13:43:01"
436,"045","201A","2021-01-19 03:00:00","湿度","hour","均值","24.00","","2025-10-14 13:43:01"
437,"045","201A","2021-01-19 04:00:00","湿度","hour","均值","23.98","","2025-10-14 13:43:01"
438,"045","201A","2021-01-19 05:00:00","湿度","hour","均值","23.67","","2025-10-14 13:43:01"
439,"045","201A","2021-01-19 06:00:00","湿度","hour","均值","23.37","","2025-10-14 13:43:01"
440,"045","201A","2021-01-19 07:00:00","湿度","hour","均值","23.00","","2025-10-14 13:43:01"
441,"045","201A","2021-01-19 08:00:00","湿度","hour","均值","22.55","","2025-10-14 13:43:01"
442,"045","201A","2021-01-19 09:00:00","湿度","hour","均值","22.00","","2025-10-14 13:43:01"
443,"045","201A","2021-01-19 10:00:00","湿度","hour","均值","22.35","","2025-10-14 13:43:01"
444,"045","201A","2021-01-19 11:00:00","湿度","hour","均值","23.00","","2025-10-14 13:43:01"
445,"045","201A","2021-01-19 12:00:00","湿度","hour","均值","23.68","","2025-10-14 13:43:01"
446,"045","201A","2021-01-19 13:00:00","湿度","hour","均值","24.00","","2025-10-14 13:43:01"
447,"045","201A","2021-01-19 14:00:00","湿度","hour","均值","24.00","","2025-10-14 13:43:01"
448,"045","201A","2021-01-19 15:00:00","湿度","hour","均值","24.77","","2025-10-14 13:43:01"
449,"045","201A","2021-01-19 16:00:00","湿度","hour","均值","24.00","","2025-10-14 13:43:01"
450,"045","201A","2021-01-19 17:00:00","湿度","hour","均值","24.00","","2025-10-14 13:43:01"
451,"045","201A","2021-01-19 18:00:00","湿度","hour","均值","23.97","","2025-10-14 13:43:01"
452,"045","201A","2021-01-19 19:00:00","湿度","hour","均值","23.72","","2025-10-14 13:43:01"
453,"045","201A","2021-01-19 20:00:00","湿度","hour","均值","23.87","","2025-10-14 13:43:01"
454,"045","201A","2021-01-19 21:00:00","湿度","hour","均值","23.00","","2025-10-14 13:43:01"
455,"045","201A","2021-01-19 22:00:00","湿度","hour","均值","22.08","","2025-10-14 13:43:01"
456,"045","201A","2021-01-19 23:00:00","湿度","hour","均值","22.00","","2025-10-14 13:43:01"
457,"045","201A","2021-01-20 00:00:00","湿度","hour","均值","21.93","","2025-10-14 13:43:01"
458,"045","201A","2021-01-20 01:00:00","湿度","hour","均值","21.00","","2025-10-14 13:43:01"
459,"045","201A","2021-01-20 02:00:00","湿度","hour","均值","20.52","","2025-10-14 13:43:01"
460,"045","201A","2021-01-20 03:00:00","湿度","hour","均值","19.83","","2025-10-14 13:43:01"
461,"045","201A","2021-01-20 04:00:00","湿度","hour","均值","19.00","","2025-10-14 13:43:01"
462,"045","201A","2021-01-20 05:00:00","湿度","hour","均值","18.77","","2025-10-14 13:43:01"
463,"045","201A","2021-01-20 06:00:00","湿度","hour","均值","18.00","","2025-10-14 13:43:01"
464,"045","201A","2021-01-20 07:00:00","湿度","hour","均值","18.00","","2025-10-14 13:43:01"
